,Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
126,buzzfil.net,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,11,1,0,0,1,572,52,74,0,0,1860,0,0,0,2,9,958,389,2.462724935732648,0.5150537634408602,0.2091397849462365,0
127,censor.net.ua,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,13,1,0,0,1,130,66,28,0,0,2070,0,0,1,2,1,0,469,0.0,0.0,0.2265700483091787,0
128,ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
129,akhbarelyom.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,20,0,30,22,1,0,0,1,3990,654,717,0,1,17000,0,0,32,162,39,12735,4231,3.0099267312692035,0.7491176470588236,0.2488823529411764,0
130,sourceforge.net,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,16,1,0,0,1,13239,17980,2182,0,1,35642,0,0,25,293,28,21584,9493,2.273675339724007,0.6055776892430279,0.2663430783906627,0
131,kakaku.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,1,0,0,1,5693,1233,2106,0,1,15466,0,0,49,273,10,8816,4262,2.0685124354763023,0.5700245700245701,0.275572222940644,0
132,jezebel.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,1,0,0,1,7622,5183,547,0,1,147986,0,0,11,80,1,29583,35999,0.8217728270229728,0.1999040449772275,0.2432594975200356,0
133,grantland.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,1,0,0,1,4983,666,458,0,1,36183,0,0,10,85,38,9571,9697,0.9870062906053418,0.2645164856424287,0.2679987839593179,0
134,gov.uk,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,1,0,0,1,3669,827,511,0,1,6676,0,0,5,91,32,430,1211,0.3550784475639967,0.0644098262432594,0.1813960455362492,0
136,bdnews24.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,1,0,0,1,7465,1199,777,0,1,37373,0,0,43,182,11,21195,10086,2.101427721594289,0.5671206485965804,0.2698739731892007,0
137,web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,7,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
138,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,10,10,1,0,0,1,32,7,8,0,0,196,0,0,0,0,1,0,42,0.0,0.0,0.2142857142857142,0
139,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,35,1,1,0,0,1,423,75,39,0,1,6946,0,0,0,1,1,6871,1060,6.4820754716981135,0.9892024186582206,0.1526058162971494,0
140,twitter.com,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,5,27,1,0,0,1,804,949,123,0,1,89556,0,0,1,6,1,85573,22816,3.7505697755960727,0.9555250346152128,0.2547679664120774,0
141,seekingalpha.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,1,0,0,1,5864,4158,340,0,1,130830,0,0,5,25,2,36421,32628,1.1162498467573865,0.2783841626538256,0.2493923412061453,0
142,web.tv,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,6490,1493,352,0,0,58321,0,0,2,17,4,46189,17864,2.585591133004926,0.7919788755336843,0.3063047615781622,0
143,indianexpress.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,1,0,0,1,5069,1157,1088,0,1,29506,0,0,64,324,7,20314,8169,2.486718080548415,0.6884701416661018,0.2768589439436046,0
144,web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
146,mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,1,0,0,1,6271,727,1095,0,1,15945,0,0,121,186,3,7816,3949,1.979235249430236,0.4901850109752273,0.2476638444653496,0
147,babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,0,54,47,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
148,techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,14,1,0,0,1,9166,2642,150,0,0,243743,0,0,1,12,1,234243,74188,3.157424381301558,0.9610245217298548,0.3043697665163717,0
149,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
150,kakaku.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,1,0,0,1,5616,1186,2068,0,1,14457,0,0,48,271,10,8297,3845,2.1578673602080625,0.5739088330912361,0.265961126098084,0
151,metro.co.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,11,1,0,0,1,7862,4301,637,0,1,141836,0,0,20,143,17,22015,29548,0.7450588872343306,0.1552144730533856,0.2083251078710623,0
152,kienthuc.net.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,12,17,1,0,0,1,7810,1588,908,0,1,34071,0,0,36,249,49,21474,10188,2.107773851590106,0.6302720788940741,0.2990226292154618,0
153,web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
154,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10,17,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
155,gov.uk,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,1,4314,750,568,0,1,7948,0,0,0,115,18,1007,1488,0.676747311827957,0.1266985405133366,0.1872169099144439,0
156,olx.ua,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,0,22,16,1,0,0,0,3098,458,361,0,0,22916,0,0,1,59,3,20918,5756,3.634120917303683,0.9128120090766276,0.251178216093559,0
157,olx.pl,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,1,1,0,0,0,14052,1102,2586,0,1,32620,0,0,45,267,54,22514,7617,2.9557568596560326,0.6901900674432864,0.2335070508890251,0
158,babal.net,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,28,25,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
160,myspace.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6,1,0,0,1,7336,985,1067,0,1,47196,0,0,10,66,23,37381,15081,2.478681785027518,0.7920374608017628,0.3195397915077549,0
161,indianexpress.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,1,5607,1221,1136,0,1,31022,0,0,69,347,7,20476,8468,2.418044402456306,0.6600477080781381,0.2729675714009412,0
162,web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,7,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
164,squarespace.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,14,1,0,0,0,6283,3793,629,0,0,30295,0,0,9,173,22,26090,6905,3.778421433743664,0.8611982175276448,0.2279254002310612,0
165,privatbank.ua,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,12590,8740,787,0,0,180240,0,0,20,188,6,10022,41739,0.2401111670140636,0.0556036395916555,0.2315745672436751,0
166,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
167,tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,6,1,0,0,0,7844,5075,321,0,1,92565,0,0,3,38,2,91730,20427,4.490625152983796,0.9909793118349268,0.2206773618538324,0
168,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
169,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,35,1,1,0,0,1,423,75,39,0,1,6946,0,0,0,1,1,6871,1061,6.475966069745523,0.9892024186582206,0.1527497840483731,0
170,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
171,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,20,32,1,0,0,1,32,7,8,0,0,272,0,0,0,0,1,0,64,0.0,0.0,0.2352941176470588,0
172,xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,9,1,0,0,0,5238,2043,875,0,1,59231,0,0,45,181,1,54607,14653,3.726677130962943,0.9219327716905,0.2473873478415019,0
173,perezhilton.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,13,1,0,0,1,3078,768,509,0,0,14209,0,0,8,89,8,9217,3509,2.626674266172699,0.6486733760292772,0.2469561545499331,0
174,comicbook.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
175,paytm.com,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,1,0,0,1,52,5,17,0,0,424,0,0,0,0,2,0,65,0.0,0.0,0.1533018867924528,0
176,grantland.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,19,1,0,0,1,3219,508,393,0,1,26645,0,0,8,82,28,9793,7691,1.2733064620985568,0.3675361231000187,0.288647025708388,0
177,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
178,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,10,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
179,icicibank.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,1,6404,1754,1914,0,1,21694,0,0,63,686,44,8591,4808,1.7868136439267888,0.3960081128422605,0.221628099935466,0
180,deadspin.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,1,0,0,1,4613,4097,322,0,0,95181,0,0,11,39,1,15243,22493,0.6776774996665629,0.1601475084313045,0.2363181727445603,0
181,udn.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54,0,68,56,1,0,0,1,108,41,9,0,1,1050,0,0,0,0,0,1050,372,2.8225806451612905,1.0,0.3542857142857142,0
182,bestblackhatforum.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,1,0,0,1,615,120,104,0,0,3064,0,0,3,17,0,2101,829,2.53437876960193,0.6857049608355091,0.2705613577023498,0
183,quizlet.com,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,11,1,21,13,1,0,0,1,683,118,69,0,0,5299,0,0,0,1,5,3609,1224,2.948529411764706,0.6810719003585582,0.2309869786752217,0
184,depositphotos.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8,6,1,0,0,1,7577,6791,892,0,1,233014,0,0,40,148,6,229347,1313,174.6740289413557,0.9842627481610547,0.0056348545580952,0
185,pitchfork.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,11,1,0,0,1,11812,6596,669,0,1,189083,0,0,5,93,2,166568,46986,3.5450559741199505,0.880925307933553,0.2484940475875673,0
187,katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,15,12,1,0,0,1,59,11,5,0,0,1315,0,0,0,0,0,1315,158,8.322784810126583,1.0,0.1201520912547528,0
188,elitedaily.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,1,0,0,0,3139,1939,316,0,1,19561,0,0,7,57,5,14435,5195,2.7786333012512032,0.7379479576708757,0.2655794693522826,0
189,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,21,13,1,0,0,1,32,7,8,0,0,214,0,0,0,0,1,0,45,0.0,0.0,0.2102803738317757,0
190,pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,11,1,0,0,1,9,1,8,0,0,37,0,0,0,0,1,0,4,0.0,0.0,0.1081081081081081,0
191,thenextweb.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,6,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
192,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
193,atwiki.jp,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,29,22,1,0,0,1,1746,121,160,0,1,19421,0,0,2,30,0,469,2623,0.1788028974456729,0.0241491169352762,0.1350599866124298,0
194,codecanyon.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,6,1,0,0,0,6938,1433,1174,0,0,34698,0,0,5,394,4,28575,10064,2.8393282988871222,0.8235344976655715,0.2900455357657502,0
195,interpark.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,26,13,1,0,0,1,1150,289,179,0,0,4619,0,0,3,21,4,4351,1454,2.9924346629986247,0.9419787832864256,0.3147867503788699,0
196,gtbank.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,1,10,1,5,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
197,medium.com,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,6,1,0,0,1,683,118,69,0,0,5184,0,0,0,1,5,3495,1200,2.9125,0.6741898148148148,0.2314814814814814,0
198,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,30,1,1,0,0,1,423,75,39,0,1,6946,0,0,0,1,1,6871,1060,6.4820754716981135,0.9892024186582206,0.1526058162971494,0
200,olx.pl,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,2157,287,198,0,0,20995,0,0,1,30,0,19625,5300,3.702830188679245,0.9347463681829008,0.2524410573946177,0
201,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
202,twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,89,1,107,96,1,0,0,1,804,949,123,0,1,89557,0,0,1,6,1,85574,22816,3.750613604488079,0.9555255312259232,0.2547651216543654,0
203,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
204,depositphotos.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,12,9,27,1,0,0,1,19665,6434,3739,0,1,771998,0,0,131,237,5,764480,2105,363.1733966745843,0.9902616328021576,0.0027266910017901,0
205,interpark.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,28,12,1,0,0,1,1150,289,179,0,0,4619,0,0,3,21,4,4351,1454,2.9924346629986247,0.9419787832864256,0.3147867503788699,0
208,onedio.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,1,18185,6150,1649,0,1,213821,0,0,72,280,39,126746,48449,2.61607050713121,0.5927668470356046,0.2265867244096697,0
209,hollywoodlife.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,1,0,0,1,3833,10053,758,0,0,43952,0,0,11,192,20,13502,9826,1.374109505393853,0.3071987622861303,0.2235620677102293,0
210,fortune.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,12,1,0,0,1,3550,1973,300,0,1,120101,0,0,0,25,0,78170,30339,2.5765516332113783,0.6508688520495249,0.2526123845763149,0
212,nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,14,1,0,0,1,102,20,23,0,0,275,0,0,3,1,2,0,51,0.0,0.0,0.1854545454545454,0
213,buzzfil.net,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,5,12,1,0,0,1,572,52,74,0,0,1860,0,0,0,2,9,958,389,2.462724935732648,0.5150537634408602,0.2091397849462365,0
214,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8,7,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
215,fanpage.gr,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62,0,35,67,1,0,0,1,5188,857,761,0,1,27699,0,0,6,136,1,20786,7700,2.69948051948052,0.7504242030398209,0.2779883750315896,0
216,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,11,16,1,0,0,1,32,7,8,0,0,210,0,0,0,0,1,0,48,0.0,0.0,0.2285714285714285,0
217,mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,1,0,0,1,5859,696,1017,0,1,15167,0,0,107,178,3,7808,3774,2.0688924218335982,0.514801872486319,0.2488296960506362,0
218,nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,13,1,0,0,1,102,20,23,0,0,275,0,0,3,1,2,0,51,0.0,0.0,0.1854545454545454,0
219,babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,0,41,35,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
220,thechive.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,13,1,0,0,1,16157,2456,2238,0,1,40310,0,0,120,423,48,16300,10484,1.5547500953834414,0.4043661622426197,0.2600843463160506,0
221,thenextweb.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9,10,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
222,babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,0,46,42,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
224,variety.com,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,25,1,0,0,1,18853,7920,1668,0,1,214238,0,0,27,275,65,57508,56041,1.0261772630752484,0.2684304371773448,0.2615829124618415,0
225,otomoto.pl,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,1,0,0,1,12547,5425,2287,0,1,259194,0,0,54,133,42,185776,69900,2.657739628040057,0.7167449863808576,0.2696821685687168,0
226,elitedaily.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6,1,0,0,0,3594,2009,360,0,1,24312,0,0,6,86,2,17058,6355,2.684185680566483,0.7016288252714709,0.2613935505100362,0
227,twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,86,1,118,93,1,0,0,1,804,949,123,0,1,89556,0,0,1,6,1,85573,22816,3.7505697755960727,0.9555250346152128,0.2547679664120774,0
228,olx.ro,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,0,0,2196,318,200,0,0,19027,0,0,8,30,0,17554,4909,3.5758810348339782,0.9225836968518422,0.2580017869343564,0
230,bdnews24.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,7,1,0,0,1,7098,1178,761,0,1,36901,0,0,42,183,11,21131,9963,2.120947505771354,0.5726403078507357,0.2699926831251185,0
232,superuser.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,1,0,0,1,10437,6206,961,0,1,118943,0,0,11,169,17,110576,39478,2.800952429201074,0.9296553811489536,0.3319068797659383,0
233,mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,13,1,0,0,1,3028,509,263,0,1,23048,0,0,6,30,1,15568,6165,2.5252230332522303,0.6754599097535577,0.2674852481777161,0
234,olx.ro,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,0,0,2196,318,200,0,0,19028,0,0,8,30,0,17554,4911,3.574424760741193,0.9225352112676056,0.2580933361362203,0
236,variety.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,7,1,0,0,1,20345,8002,1719,0,1,219692,0,0,27,291,65,59215,57382,1.0319438151336655,0.2695364419277898,0.2611929428472589,0
237,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,31,1,1,0,0,1,417,75,39,0,1,6892,0,0,0,1,1,6817,1044,6.529693486590039,0.9891178177597214,0.1514799767846779,0
238,grantland.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,0,1,3510,553,382,0,1,28091,0,0,9,86,28,9625,7865,1.2237762237762235,0.3426364315973087,0.279982912676658,0
239,1337x.to,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,9,1,0,0,1,5645,642,489,0,1,74450,0,0,10,61,8,68031,26516,2.56565847035752,0.913781061114842,0.3561584956346541,0
240,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8,8,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
241,kotaku.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,11,1,0,0,1,8969,6069,663,0,1,157822,0,0,16,89,7,30556,38765,0.7882368115568167,0.1936105232477094,0.2456248178327482,0
242,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
243,katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,31,8,1,0,0,1,59,11,5,0,0,1275,0,0,0,0,0,1275,142,8.97887323943662,1.0,0.1113725490196078,0
244,stackoverflow.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,7,1,0,0,1,9633,5866,874,0,1,116706,0,0,4,162,17,109741,38868,2.8234280127611404,0.9403201206450396,0.3330420029818518,0
245,aljazeera.net,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,82,0,86,88,1,0,0,1,2938,2381,454,0,1,120834,0,0,2,72,5,115220,3897,29.566333076725687,0.9535395666782528,0.0322508565469983,0
247,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,8,1,0,0,1,32,7,8,0,0,207,0,0,0,0,1,0,40,0.0,0.0,0.1932367149758454,0
248,qz.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,15,1,0,0,1,6810,4089,824,0,1,68657,0,0,2,130,4,33005,16867,1.9567795102863577,0.4807230144049405,0.2456705070131232,0
249,serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,8,12,1,0,0,1,10295,6187,933,0,1,118777,0,0,10,173,17,110962,39363,2.8189416457078984,0.9342044335182738,0.33140254426362,0
250,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
251,twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,71,1,83,78,1,0,0,1,804,949,123,0,1,89557,0,0,1,6,1,85574,22816,3.750613604488079,0.9555255312259232,0.2547651216543654,0
252,depositphotos.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,14,0,13,15,1,0,0,1,19592,6406,3707,0,1,741343,0,0,131,235,5,733634,2031,361.21811915312657,0.9896013046592468,0.0027396225498858,0
