Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
searchengineland.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,9,1,0,0,1,9,1,8,0,0,33,0,0,0,0,1,0,4,0.0,0.0,0.1212121212121212,0
nesn.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12,1,0,0,1,12181,2120,2038,0,1,77616,0,0,9,364,51,50991,20737,2.4589381299127164,0.656965058750773,0.2671742939600082,0
paytm.com,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,1,9,1,8,0,0,33,0,0,0,0,1,0,4,0.0,0.0,0.1212121212121212,0
torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,34,1,1,0,0,1,417,75,39,0,1,6908,0,0,0,1,1,6833,1047,6.526265520534862,0.9891430225825132,0.1515634047481181,0
metro.co.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,18,1,0,0,1,8176,4403,655,0,1,144302,0,0,20,146,15,23711,30173,0.7858350180625062,0.1643151169075965,0.2090962010228548,0
censor.net.ua,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0,0,1,130,66,28,0,0,2037,0,0,1,2,1,0,467,0.0,0.0,0.2292587137947962,0
depositphotos.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,2,1,10,9,1,0,0,1,456,204,110,0,1,219090,0,0,0,2,1,218791,904,242.0254424778761,0.9986352640467387,0.0041261581998265,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,10,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
putlocker.is,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,11,1,0,0,1,27,13,12,0,1,773,0,0,0,0,0,774,7,110.57142857142856,1.001293661060802,0.0090556274256144,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,5,1,0,0,1,7618,5101,261,0,0,87697,0,0,5,37,2,87203,19260,4.527673935617861,0.9943669680832868,0.2196198273601149,0
lifehacker.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,10,1,0,0,1,17680,6430,1050,0,1,213071,0,0,13,164,11,58797,49752,1.1818017366136035,0.2759502700977608,0.2334996315782063,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,14,1,1,0,0,1,32,12,8,0,0,195,0,0,0,0,1,0,38,0.0,0.0,0.1948717948717948,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,1,0,0,1,7405,836,1452,0,1,15628,0,0,188,234,3,7904,3924,2.014271151885831,0.5057588942922959,0.2510877911441003,0
buzzfil.net,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,11,1,0,0,1,572,52,74,0,0,1860,0,0,0,2,9,958,389,2.462724935732648,0.5150537634408602,0.2091397849462365,0
censor.net.ua,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,13,1,0,0,1,130,66,28,0,0,2070,0,0,1,2,1,0,469,0.0,0.0,0.2265700483091787,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,20,0,30,22,1,0,0,1,3990,654,717,0,1,17000,0,0,32,162,39,12735,4231,3.0099267312692035,0.7491176470588236,0.2488823529411764,0
sourceforge.net,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,16,1,0,0,1,13239,17980,2182,0,1,35642,0,0,25,293,28,21584,9493,2.273675339724007,0.6055776892430279,0.2663430783906627,0
kakaku.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,1,0,0,1,5693,1233,2106,0,1,15466,0,0,49,273,10,8816,4262,2.0685124354763023,0.5700245700245701,0.275572222940644,0
jezebel.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,1,0,0,1,7622,5183,547,0,1,147986,0,0,11,80,1,29583,35999,0.8217728270229728,0.1999040449772275,0.2432594975200356,0
grantland.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,1,0,0,1,4983,666,458,0,1,36183,0,0,10,85,38,9571,9697,0.9870062906053418,0.2645164856424287,0.2679987839593179,0
gov.uk,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,1,0,0,1,3669,827,511,0,1,6676,0,0,5,91,32,430,1211,0.3550784475639967,0.0644098262432594,0.1813960455362492,0
emgn.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,1,0,0,1,7465,1199,777,0,1,37373,0,0,43,182,11,21195,10086,2.101427721594289,0.5671206485965804,0.2698739731892007,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,7,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,10,10,1,0,0,1,32,7,8,0,0,196,0,0,0,0,1,0,42,0.0,0.0,0.2142857142857142,0
torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,35,1,1,0,0,1,423,75,39,0,1,6946,0,0,0,1,1,6871,1060,6.4820754716981135,0.9892024186582206,0.1526058162971494,0
twitter.com,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,5,27,1,0,0,1,804,949,123,0,1,89556,0,0,1,6,1,85573,22816,3.7505697755960727,0.9555250346152128,0.2547679664120774,0
seekingalpha.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,1,0,0,1,5864,4158,340,0,1,130830,0,0,5,25,2,36421,32628,1.1162498467573865,0.2783841626538256,0.2493923412061453,0
web.tv,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,6490,1493,352,0,0,58321,0,0,2,17,4,46189,17864,2.585591133004926,0.7919788755336843,0.3063047615781622,0
indianexpress.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,1,0,0,1,5069,1157,1088,0,1,29506,0,0,64,324,7,20314,8169,2.486718080548415,0.6884701416661018,0.2768589439436046,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,9,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
olx.co.id,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,1,0,0,1,6271,727,1095,0,1,15945,0,0,121,186,3,7816,3949,1.9792352494302357,0.4901850109752273,0.2476638444653496,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,0,54,47,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,14,1,0,0,1,9166,2642,150,0,0,243743,0,0,1,12,1,234243,74188,3.157424381301558,0.9610245217298548,0.3043697665163717,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
kakaku.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,1,0,0,1,5616,1186,2068,0,1,14457,0,0,48,271,10,8297,3845,2.1578673602080625,0.5739088330912361,0.265961126098084,0
metro.co.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,11,1,0,0,1,7862,4301,637,0,1,141836,0,0,20,143,17,22015,29548,0.7450588872343306,0.1552144730533856,0.2083251078710623,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,12,17,1,0,0,1,7810,1588,908,0,1,34071,0,0,36,249,49,21474,10188,2.107773851590106,0.6302720788940741,0.2990226292154618,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10,17,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
gov.uk,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,0,1,4314,750,568,0,1,7948,0,0,0,115,18,1007,1488,0.676747311827957,0.1266985405133366,0.1872169099144439,0
olx.ua,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,0,22,16,1,0,0,0,3098,458,361,0,0,22916,0,0,1,59,3,20918,5756,3.634120917303683,0.9128120090766276,0.251178216093559,0
olx.pl,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,1,1,0,0,0,14052,1102,2586,0,1,32620,0,0,45,267,54,22514,7617,2.9557568596560326,0.6901900674432864,0.2335070508890251,0
babal.net,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,28,25,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
correios.com.br,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
myspace.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6,1,0,0,1,7336,985,1067,0,1,47196,0,0,10,66,23,37381,15081,2.478681785027518,0.7920374608017628,0.3195397915077549,0
indianexpress.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,1,5607,1221,1136,0,1,31022,0,0,69,347,7,20476,8468,2.418044402456306,0.6600477080781381,0.2729675714009412,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,7,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
olx.in,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
squarespace.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,14,1,0,0,0,6283,3793,629,0,0,30295,0,0,9,173,22,26090,6905,3.778421433743664,0.8611982175276448,0.2279254002310612,0
privatbank.ua,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,12590,8740,787,0,0,180240,0,0,20,188,6,10022,41739,0.2401111670140636,0.0556036395916555,0.2315745672436751,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,6,1,0,0,0,7844,5075,321,0,1,92565,0,0,3,38,2,91730,20427,4.490625152983796,0.9909793118349268,0.2206773618538324,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,35,1,1,0,0,1,423,75,39,0,1,6946,0,0,0,1,1,6871,1061,6.475966069745523,0.9892024186582206,0.1527497840483731,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,20,32,1,0,0,1,32,7,8,0,0,272,0,0,0,0,1,0,64,0.0,0.0,0.2352941176470588,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,9,1,0,0,0,5238,2043,875,0,1,59231,0,0,45,181,1,54607,14653,3.726677130962943,0.9219327716905,0.2473873478415019,0
perezhilton.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,13,1,0,0,1,3078,768,509,0,0,14209,0,0,8,89,8,9217,3509,2.626674266172699,0.6486733760292772,0.2469561545499331,0
comicbook.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
paytm.com,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,1,0,0,1,52,5,17,0,0,424,0,0,0,0,2,0,65,0.0,0.0,0.1533018867924528,0
grantland.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,19,1,0,0,1,3219,508,393,0,1,26645,0,0,8,82,28,9793,7691,1.2733064620985568,0.3675361231000187,0.288647025708388,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,10,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
icicibank.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,1,6404,1754,1914,0,1,21694,0,0,63,686,44,8591,4808,1.7868136439267888,0.3960081128422605,0.221628099935466,0
deadspin.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,1,0,0,1,4613,4097,322,0,0,95181,0,0,11,39,1,15243,22493,0.6776774996665629,0.1601475084313045,0.2363181727445603,0
udn.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54,0,68,56,1,0,0,1,108,41,9,0,1,1050,0,0,0,0,0,1050,372,2.8225806451612905,1.0,0.3542857142857142,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,1,0,0,1,615,120,104,0,0,3064,0,0,3,17,0,2101,829,2.53437876960193,0.6857049608355091,0.2705613577023498,0
quizlet.com,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,11,1,21,13,1,0,0,1,683,118,69,0,0,5299,0,0,0,1,5,3609,1224,2.948529411764706,0.6810719003585582,0.2309869786752217,0
depositphotos.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8,6,1,0,0,1,7577,6791,892,0,1,233014,0,0,40,148,6,229347,1313,174.6740289413557,0.9842627481610547,0.0056348545580952,0
pitchfork.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,11,1,0,0,1,11812,6596,669,0,1,189083,0,0,5,93,2,166568,46986,3.5450559741199505,0.880925307933553,0.2484940475875673,0
emgn.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,15,12,1,0,0,1,59,11,5,0,0,1315,0,0,0,0,0,1315,158,8.322784810126583,1.0,0.1201520912547528,0
elitedaily.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,1,0,0,0,3139,1939,316,0,1,19561,0,0,7,57,5,14435,5195,2.7786333012512032,0.7379479576708757,0.2655794693522826,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,21,13,1,0,0,1,32,7,8,0,0,214,0,0,0,0,1,0,45,0.0,0.0,0.2102803738317757,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,11,1,0,0,1,9,1,8,0,0,37,0,0,0,0,1,0,4,0.0,0.0,0.1081081081081081,0
thenextweb.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,6,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
atwiki.jp,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,29,22,1,0,0,1,1746,121,160,0,1,19421,0,0,2,30,0,469,2623,0.1788028974456729,0.0241491169352762,0.1350599866124298,0
codecanyon.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,6,1,0,0,0,6938,1433,1174,0,0,34698,0,0,5,394,4,28575,10064,2.8393282988871222,0.8235344976655715,0.2900455357657502,0
interpark.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,26,13,1,0,0,1,1150,289,179,0,0,4619,0,0,3,21,4,4351,1454,2.9924346629986247,0.9419787832864256,0.3147867503788699,0
gtbank.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,1,10,1,5,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
medium.com,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,6,1,0,0,1,683,118,69,0,0,5184,0,0,0,1,5,3495,1200,2.9125,0.6741898148148148,0.2314814814814814,0
torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,30,1,1,0,0,1,423,75,39,0,1,6946,0,0,0,1,1,6871,1060,6.4820754716981135,0.9892024186582206,0.1526058162971494,0
correios.com.br,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,25,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
olx.pl,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,2157,287,198,0,0,20995,0,0,1,30,0,19625,5300,3.702830188679245,0.9347463681829008,0.2524410573946177,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,89,1,107,96,1,0,0,1,804,949,123,0,1,89557,0,0,1,6,1,85574,22816,3.750613604488079,0.9555255312259232,0.2547651216543654,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1761,1693,174,0,0,32596,0,0,4,36,1,15924,8304,1.917630057803468,0.4885261995336851,0.2547551846852374,0
depositphotos.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,12,9,27,1,0,0,1,19665,6434,3739,0,1,771998,0,0,131,237,5,764480,2105,363.1733966745843,0.9902616328021576,0.0027266910017901,0
interpark.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,28,12,1,0,0,1,1150,289,179,0,0,4619,0,0,3,21,4,4351,1454,2.9924346629986247,0.9419787832864256,0.3147867503788699,0
zozo.jp,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,15,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
persianblog.ir,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,20,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
onedio.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,1,18185,6150,1649,0,1,213821,0,0,72,280,39,126746,48449,2.61607050713121,0.5927668470356046,0.2265867244096697,0
hollywoodlife.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,1,0,0,1,3833,10053,758,0,0,43952,0,0,11,192,20,13502,9826,1.374109505393853,0.3071987622861303,0.2235620677102293,0
fortune.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,12,1,0,0,1,3550,1973,300,0,1,120101,0,0,0,25,0,78170,30339,2.5765516332113783,0.6508688520495249,0.2526123845763149,0
ringring.vn,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6,13,0,0,0,1,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,14,1,0,0,1,102,20,23,0,0,275,0,0,3,1,2,0,51,0.0,0.0,0.1854545454545454,0
buzzfil.net,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,5,12,1,0,0,1,572,52,74,0,0,1860,0,0,0,2,9,958,389,2.462724935732648,0.5150537634408602,0.2091397849462365,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8,7,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
fanpage.gr,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62,0,35,67,1,0,0,1,5188,857,761,0,1,27699,0,0,6,136,1,20786,7700,2.69948051948052,0.7504242030398209,0.2779883750315896,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,11,16,1,0,0,1,32,7,8,0,0,210,0,0,0,0,1,0,48,0.0,0.0,0.2285714285714285,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,1,0,0,1,5859,696,1017,0,1,15167,0,0,107,178,3,7808,3774,2.0688924218335982,0.514801872486319,0.2488296960506362,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,13,1,0,0,1,102,20,23,0,0,275,0,0,3,1,2,0,51,0.0,0.0,0.1854545454545454,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,0,41,35,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
thechive.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,13,1,0,0,1,16157,2456,2238,0,1,40310,0,0,120,423,48,16300,10484,1.5547500953834414,0.4043661622426197,0.2600843463160506,0
thenextweb.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9,10,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,0,46,42,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
pikabu.ru,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,29,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0
variety.com,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,25,1,0,0,1,18853,7920,1668,0,1,214238,0,0,27,275,65,57508,56041,1.0261772630752484,0.2684304371773448,0.2615829124618415,0
otomoto.pl,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,1,0,0,1,12547,5425,2287,0,1,259194,0,0,54,133,42,185776,69900,2.657739628040057,0.7167449863808576,0.2696821685687168,0
elitedaily.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6,1,0,0,0,3594,2009,360,0,1,24312,0,0,6,86,2,17058,6355,2.684185680566483,0.7016288252714709,0.2613935505100362,0
twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,86,1,118,93,1,0,0,1,804,949,123,0,1,89556,0,0,1,6,1,85573,22816,3.7505697755960727,0.9555250346152128,0.2547679664120774,0
